Class,User,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7
2,2,70.01138647,87.09596681,-11.81324347,62.69261589,151.0220638,12.06183477,82.07709231,136.0036776,-3.169857798,144.5327405,71.52896647,102.1424179,1.175727889,89.11220989,14.27200104,100.8976146,66.36845974,-56.07770444,92.5746352,44.49354255,-57.78302605,30.26237956,147.7404922,18.29891708
2,2,81.49013397,136.2818469,-3.372397483,92.31567784,45.08081198,-58.09463263,58.6832883,152.1370331,8.949101196,30.1415249,148.0650889,18.44046844,70.55481413,86.88700279,-10.96551753,3.250891113,128.560431,14.35078695,101.0161941,66.58894169,-55.48917664,145.5585712,71.10018643,102.8494423
2,2,70.02597571,87.09408017,-11.94526303,30.30270235,147.849833,18.19151366,62.96794317,150.9535127,12.10722356,82.33918506,135.906755,-3.126556563,144.5091646,71.49643937,102.0668773,1.157620892,89.10573993,14.15102162,100.8939907,66.22018455,-56.1745456,92.53818998,44.36538486,-57.87935396
2,2,101.3841273,67.23472496,-54.22713118,-2.141468793,89.51335682,12.11089657,82.21016375,135.7666756,-0.292716857,60.93278977,150.9577335,14.01296828,29.97444136,147.4338744,21.12066385,70.74237468,86.95287733,-9.476034756,142.7699676,68.89046316,105.7869568,94.81989794,44.96077215,-54.64886721
2,2,101.106923,67.30870729,-54.47642007,82.35114832,135.7242409,-0.160817365,-2.183247164,89.62120703,12.08924307,29.90028493,147.4291613,21.00322039,60.85860922,151.0240142,13.92010431,78.28004247,18.63015056,-59.7929519,70.47559848,87.02530604,-9.722721071,142.9205228,69.00554324,105.982488
2,2,82.3706107,135.8116416,-0.232816519,29.00206853,147.6860709,20.08340503,100.8909826,67.47667745,-54.80019911,60.07670377,151.3536564,13.00170343,71.35817259,86.80447118,-8.96201767,-0.522498547,88.89632117,13.75677601,94.23404234,45.14364922,-55.4790499,143.1190643,69.8518187,104.5808515
2,2,100.958311,66.79681443,-55.13223365,82.30850161,135.7590548,-1.299484622,70.09523628,87.00720336,-10.67685551,94.43635687,44.71148953,-55.41278275,3.555879824,128.1921563,16.08000016,59.4592876,151.0774155,11.68124162,76.9535393,18.3878271,-61.17594787,143.7489195,68.94768071,105.2180372
2,2,80.58501852,136.744323,-3.588321895,57.81429811,152.4644761,8.674075118,93.09826159,45.19965357,-57.26867526,71.11122492,86.9985337,-10.22676832,100.7877533,66.98303027,-55.41288961,145.6972193,71.55716174,103.0642362,4.539191638,128.2015018,16.17305132,0.347288955,89.07072656,13.39577384
2,2,82.70690511,135.6234629,0.332099252,61.25629791,150.8353797,14.34462328,30.07750116,147.4432058,21.23203272,0.036881976,88.86297294,14.37859415,101.5103287,67.22188694,-54.04885638,70.63712633,87.02154349,-9.54484007,143.0342751,68.8884459,106.1549998,94.97679019,44.99173351,-54.51094821
2,2,69.5520405,87.37294726,-11.07805533,81.93315871,136.0554496,-1.392541505,99.88080441,67.44548095,-56.05138591,29.71822064,147.6280435,19.76952359,142.8658472,71.19056635,102.5415523,92.49529009,45.65709329,-57.45232945,-2.300102183,89.29135282,11.96307792,61.20710323,151.1534616,12.85042408
2,2,101.4434013,67.31582655,-54.05845273,82.94528581,135.5426336,0.655540591,61.08250932,150.8837115,14.34402037,29.93835542,147.4168446,21.30268601,-0.07214472,88.83513834,14.44223007,78.84764994,18.51852716,-59.27813541,94.94263603,44.98056958,-54.56579572,143.3942521,68.78104429,106.0276624
2,2,101.4032105,67.37508749,-54.05458862,82.888429,135.5237352,0.68886221,-0.147328752,88.85540736,14.32763704,29.85443674,147.4411609,21.30721044,60.99384427,150.8979727,14.36886356,78.56582755,18.63057941,-59.5416743,94.88624793,45.0465986,-54.5810537,143.2089235,68.68978252,106.0642558
2,2,101.5961345,67.2185231,-53.88420059,83.03771016,135.4578387,0.788940348,30.21190838,147.317218,21.54386163,-0.07128082,88.86927331,14.36364453,61.14556757,150.8516075,14.42594362,94.85172833,44.96273695,-54.64544721,78.70291217,18.65930307,-59.32871879,71.17137826,86.79628115,-8.875006022
2,2,80.86446431,136.4783596,-3.171191374,70.2606468,87.21342217,-10.99235752,-0.920489299,89.51687271,12.13907952,100.5582391,66.96163743,-55.70034711,5.366452223,127.8885624,16.92207247,60.57150835,151.352981,11.50443302,92.46731217,45.28482232,-57.81890663,76.27038578,18.34678375,-62.01194514
2,2,101.0349401,67.31645351,-54.41769743,29.65836137,147.3573362,21.24043522,-2.119831882,89.3346033,12.42494024,60.41449622,151.0017751,13.89394648,82.09144442,135.8689141,-0.293626438,142.7472219,68.28004512,106.1973455,70.21851196,87.12735904,-9.718753158,77.24369598,19.00637289,-60.78537354
2,2,61.94927025,150.8445292,13.42092761,69.63393686,87.37694777,-11.03301769,81.68973178,136.1643794,-1.616566026,29.48914526,147.7433879,19.59755638,100.398186,67.26330565,-55.58633742,144.0565062,71.1785778,103.3915143,5.581437074,127.8311935,17.47321532,92.17109978,45.4693998,-57.89364353
2,2,101.2566594,66.93877802,-54.68086078,82.05399835,135.8732654,-1.124869732,28.69238757,147.686325,19.59710528,70.19285324,87.04571026,-10.16855468,-1.8775216,89.15005374,12.22740483,59.43687386,151.2078543,12.03575981,76.80105925,18.75504083,-61.36985124,93.77790393,45.01271819,-55.80864605
2,2,101.1573765,67.17730872,-54.46815994,82.16533152,135.8061317,-0.406488818,-2.067884779,89.29344154,12.31389927,59.78119901,151.0905839,12.99073958,70.50500031,86.99817462,-9.531325888,29.2496879,147.533594,20.65619116,142.7418675,68.38329072,106.2319608,76.8738421,18.96003558,-61.21319881
2,2,80.92944467,136.3984588,-2.419627206,70.21676512,87.32134668,-10.58842846,61.79999615,150.8685463,13.32023028,100.9071831,67.13197119,-55.08765136,29.81337511,147.5262263,20.02070431,143.4798088,71.14021927,102.9429623,76.41534077,18.62441095,-61.84018684,5.159236202,127.7936071,17.13878262
2,2,101.0708697,66.60542047,-55.2758477,70.04948676,87.03840144,-11.08575272,82.55337389,135.8520034,-1.746487187,78.69773928,17.87288584,-59.55648617,95.07210224,44.33159023,-54.87300774,3.628070706,128.2064226,15.67507757,59.45937626,151.283612,11.00712298,145.2926664,69.87832003,105.9981909
2,2,80.8456038,136.4674543,-3.128711467,70.25093098,87.22617032,-10.89413252,101.1426421,66.87217601,-55.06704906,60.62605071,151.4459633,11.53661329,-0.652834049,89.5890055,12.44768566,143.678368,71.39496406,101.878718,76.83109155,18.33426658,-61.40529444,92.78749291,45.20851797,-57.38373049
2,2,101.1165168,67.40897494,-54.11562383,81.82470709,135.9381274,-0.181349135,-2.138073494,89.40460387,12.56268667,61.05196045,150.7809627,14.96907669,29.81006414,147.2533216,21.71052488,142.5141229,68.07327022,106.5284066,70.62497978,86.97149559,-9.061044141,77.77221351,18.90622433,-60.21727805
2,2,100.7210179,67.21731304,-55.20135513,69.50809383,87.37107519,-11.06462423,61.61641232,150.854705,13.22616003,81.34144444,136.2177143,-1.767348602,28.92544768,147.8449574,19.27081155,1.448661787,88.37152633,14.9290388,75.97999013,18.75826781,-62.19404151,92.08601974,45.62302785,-57.89412896
2,2,82.39090299,135.8402878,0.11153106,100.7719673,67.59637481,-54.75234881,28.94760814,147.6715663,20.3591214,59.82622188,151.4090536,13.10659072,-0.831052975,88.95689295,13.68327866,71.13878926,86.87209332,-8.933479404,94.13365897,45.29036392,-55.43626094,142.901648,69.7130493,104.9885043
2,2,80.7294196,136.381398,-3.459843683,69.4588975,87.42077822,-11.73214957,29.58151224,147.8865099,18.58085904,61.19850003,151.1165552,11.51308695,101.0880326,66.60056351,-55.25298061,76.20072858,18.25166858,-61.91516793,6.552551322,127.546499,17.46487957,94.29488053,44.60354881,-55.85236409
2,2,80.38263314,136.754533,-3.929200139,92.72879247,45.15523275,-57.74170303,5.632899731,127.7446309,16.97766506,100.5135992,66.92257019,-55.81943199,70.91550702,86.95767268,-10.53599804,-0.18231606,89.29124917,12.65952994,60.39657582,151.4482145,11.18096206,76.15028004,18.34366765,-62.15838163
2,2,29.0253891,147.6258669,20.49330402,82.24944091,135.869021,0.00432422,100.8469398,67.592818,-54.63671389,-0.749442623,88.9537668,13.80808907,59.89446798,151.4127199,13.26322612,94.24783678,45.28884279,-55.29819942,70.76043405,86.9554087,-9.256014368,142.9245885,69.59891819,105.0922559
2,2,80.74780007,136.3890773,-2.933412254,29.06059388,147.8921869,18.64703756,60.95057684,151.0692481,11.90570308,101.008944,66.71903578,-55.11423751,6.0242072,127.7914539,17.47371063,93.02839631,45.11011264,-57.11911637,142.2620489,71.70886288,101.5880305,69.05495517,87.40611083,-11.8321346
2,2,69.2908839,87.42713886,-11.15492344,28.92512221,147.8211218,19.40924151,81.08902447,136.3001241,-1.821188654,100.9465778,67.20793819,-54.87949517,61.78785489,150.7987129,13.57857396,1.698873137,88.25681956,15.17149351,92.16904912,45.62455187,-57.78520523,5.251086272,127.7244422,17.44772316
2,2,100.7580202,67.24100081,-55.05618939,60.62597261,151.2267734,12.52389341,80.6680942,136.4197577,-2.331943085,69.15187035,87.50308615,-11.35652752,28.44294714,147.875837,18.83224688,92.05942935,45.62400006,-57.92201992,5.289850627,127.7276068,17.41414925,76.15917956,18.72980126,-61.91427995
2,2,101.4082504,66.81918314,-54.67445223,82.06380406,135.8760229,-1.267218637,70.68860139,86.94915881,-9.851569221,-1.826872203,89.06356459,12.21919025,29.95506733,147.3646115,20.54479826,59.45615232,151.1607646,11.90170966,76.45815525,18.75361449,-61.73209728,3.789254104,128.2487106,16.35290968
2,2,101.1122704,66.55235336,-55.40167315,83.23039654,135.5909381,-0.897073353,61.75905208,150.6607463,13.67698087,69.25810512,87.58083214,-11.75271929,92.50827879,45.23870776,-57.62042248,5.984771957,127.5940947,17.91082503,143.8086935,68.33487689,107.1765997,28.59623806,147.850152,18.87614027
2,2,82.08171976,135.9816438,-2.017986182,99.67708588,67.16578606,-56.5645936,59.95983677,151.4447802,11.10322036,31.43089194,147.339513,20.46802554,6.714462218,127.5694224,17.74493282,69.85597314,87.07131775,-11.06768412,77.10601654,18.12962155,-61.28711485,1.356100403,88.71764069,14.21696742
2,2,100.8709461,66.23990693,-56.21277142,70.83942914,86.85436134,-11.24353411,78.20883113,17.29661853,-60.20332486,82.48956203,136.0605622,-3.220731755,60.81427457,151.3009407,10.59799187,146.2151082,71.65612958,105.6575146,4.099712018,128.2285589,14.97938188,31.34596195,147.2835575,19.42555616
2,2,142.558103,71.02699852,109.5275952,101.348885,67.32107721,-53.88700687,29.30706811,147.7234222,20.73777537,81.5247977,136.0223671,-0.585862388,61.17759469,150.971219,14.47324546,5.584710237,127.7617909,19.19708149,70.13558811,87.23734063,-9.812558641,-0.887984822,88.88935458,14.01551649
2,2,144.4317385,71.05585572,108.0231963,84.2019928,135.3478998,-0.946350515,70.32047624,87.11696398,-11.53099453,101.8905918,66.00358506,-54.96240829,91.49682369,44.84031558,-58.8948965,61.72127478,151.0832011,11.74188666,76.94946407,17.55489074,-61.34705823,32.78950282,146.9559363,20.90035682
2,12,50.70758639,-35.25038289,-4.319198017,-70.66726992,-33.99153901,-46.37488677,45.52828449,-57.30664721,-9.657963111,-52.50815675,-50.73553974,-45.19487066,-64.03140835,28.79471062,12.34804428,-22.75889273,-41.12109482,-13.41251383,-50.13702359,38.55129336,11.38427283,-82.10764202,20.84416561,13.7390253
2,2,140.8763321,71.33099079,106.1480191,81.15933097,135.9720808,-1.732388818,69.74094004,87.30357382,-10.68160322,101.1015947,67.02047286,-54.53921137,59.52472912,151.3678274,12.06236996,93.84045239,45.11194355,-55.6899449,29.0471847,147.5302298,19.68052868,4.824055899,127.611124,17.64005047
2,12,45.1299485,-57.50283213,-9.658167835,-71.92899216,-34.46466931,-44.21804116,-52.79950791,-49.80868265,-44.72878459,49.89252669,-36.73113424,-3.559524718,-98.62725469,-9.36087929,-45.42992358,-81.49460306,21.58153095,14.64393107,24.41295343,-64.75619536,-9.432631395,-22.62056375,-40.51769075,-13.1603974
2,12,-7.394485977,-22.50720129,-5.791126151,49.8392227,-36.83475454,-3.691998256,-80.05290112,23.41842735,14.41722578,-71.19833405,-32.47441708,-44.83485304,45.60024496,-56.83500277,-10.62533226,-21.66427952,-38.81295717,-13.90549468,-49.2857016,38.5044358,12.6217349,-52.96107394,-49.08306959,-44.4748485
2,12,50.77995892,-35.281426,-5.531105553,-54.24729566,-49.56295962,-42.79802267,-98.65063177,-7.258662242,-43.94373504,-22.42052622,-39.340021,-12.84068121,-62.04616275,30.52279671,13.92770428,-72.75123713,-33.62764879,-42.34028054,-79.9939069,23.57513328,15.84511463,45.68879136,-56.38357224,-11.21240833
2,12,49.05067549,-37.02770731,-3.047440175,-99.450227,-8.920517887,-43.98026243,-8.227319155,-22.89856099,-5.070868857,23.26617187,-65.37007762,-8.174679632,-73.08783616,-34.15364488,-43.0850445,-72.00390666,51.21013084,18.11023358,44.96694825,-57.33960939,-9.38826976,-22.76603437,-40.03613603,-12.46763145
2,12,44.57010739,-57.26663904,-7.931447746,-81.50369025,24.4530137,12.44957779,-73.74616034,-34.94968911,-42.90527528,-9.155289775,-23.21158601,-4.271024011,-24.40689977,-40.90946503,-11.1916125,-72.30616244,52.47826786,16.0769247,-55.72804375,-51.83660939,-41.52191282,50.08426617,-36.07983499,-3.14199365
2,12,44.29206371,-57.77269026,-8.325463986,-82.21403378,22.90073083,14.4414929,49.91516424,-36.35072765,-3.611514771,-8.607208033,-23.30379285,-4.603682686,-98.96536294,-8.380591903,-45.43176805,-73.00092161,-34.32076028,-43.34467345,-71.66846775,52.25675727,16.38694612,-54.82602573,-50.92062045,-42.38173454
2,12,-6.763310272,-21.99969171,-6.13401695,50.96280835,-35.34605166,-5.005077207,-53.48243363,-49.87598201,-43.38062281,-71.4457362,-32.86582782,-44.27043795,46.12562728,-56.30487505,-10.84972336,25.89123784,-63.16359418,-10.75159378,-70.56291834,52.17702864,17.60644742,-22.18182186,-39.81670368,-12.7907144
2,12,46.22957922,-56.12336865,-9.292430918,51.74331051,-34.4534511,-4.715155372,25.15646015,-63.46632365,-9.084222267,-80.51635851,24.21377808,12.47444378,-8.11790713,-22.8632208,-5.019100806,-70.62703206,-32.88895035,-45.4823332,-53.33048177,-50.27343386,-43.68793449,-97.4272736,-7.925407034,-46.82911387
2,12,50.29905179,-36.14305214,-4.550425529,45.64351959,-56.63331453,-11.09009996,-54.76256783,-50.33385011,-42.71376733,24.36583587,-64.25508175,-10.17388872,-98.94139115,-7.897534861,-43.58229116,-7.637013452,-22.43689,-5.605160876,-22.5698971,-39.74536711,-12.69477972,-80.58265053,22.66874272,16.07912919
2,12,-7.858101593,-22.98953442,-5.435733298,-72.58679878,-33.96683385,-43.26653511,49.38400767,-36.94530928,-3.918159945,-54.28303759,-50.38387902,-43.13079699,24.56040798,-64.29366253,-9.971564003,-81.32883617,21.99912319,15.57194642,-71.05437921,52.03012702,17.77984299,44.90560285,-57.3805167,-9.855524737
2,12,-8.429043297,-22.89987272,-4.876839371,-73.35124588,-34.93757484,-42.59614656,-53.59683859,-50.16065346,-43.30104279,-23.30805557,-40.43866351,-11.76602852,-72.2087642,51.55043404,17.23910011,24.25194261,-64.28264516,-8.428817249,44.32731235,-57.78049163,-8.250341683,51.09148756,-35.18796069,-4.388485182
2,12,-21.67196293,-39.06991929,-14.94165793,-63.40057743,29.95095433,11.38427006,-6.525369028,-21.27375165,-7.000639497,25.42641166,-63.43278466,-10.44770068,-81.42092108,22.42451057,12.12101895,-96.14200065,-6.877428826,-49.48875008,51.14798702,-34.50914674,-4.617320212,-48.20185852,41.75381702,8.995283616
2,12,-98.4733081,-8.978292983,-45.62549453,-7.32741629,-22.37357871,-5.692505562,-22.43511475,-40.22638215,-12.4279053,-54.45982914,-51.64136274,-42.23806821,-80.92976673,23.31419924,13.21996921,-72.74088101,-35.20259229,-43.22690671,-71.01639359,52.40746681,16.0013052,24.19564611,-64.67064781,-8.081800688
2,12,45.00694622,-57.49880748,-9.550604455,-22.89361442,-40.61739843,-11.99729475,50.92733008,-35.22911329,-5.098217647,-99.82944705,-9.572159497,-42.62896368,-73.73293815,-35.49428188,-41.35019938,-7.095718222,-22.4081386,-5.698801986,-53.61338798,-50.03632312,-43.22327698,-70.89808967,51.89932447,17.85949228
2,12,24.98091005,-63.98317186,-9.668220876,-72.84652417,-34.41215736,-42.28631371,50.7809281,-35.32071529,-5.01818332,-99.60922989,-9.396520632,-42.54717007,-22.5883757,-40.21149874,-11.92555153,45.68773448,-56.83872237,-10.24639432,-70.48399637,52.65066401,17.63189737,-54.75638093,-51.04120541,-41.65656801
2,12,-54.51403633,-50.58026932,-42.13763386,-6.400643438,-21.43807082,-6.435481546,51.80599115,-34.4069129,-5.946907638,-69.53058895,53.20640528,17.19276892,46.2254713,-56.17884438,-10.97824168,-99.01481463,-8.517897219,-43.143761,-72.78850732,-34.08413254,-42.30141769,24.10772481,-64.97215728,-8.918302557
2,12,-55.55137877,-50.93095957,-41.89277631,50.9208307,-35.32614452,-5.65768602,45.76889527,-56.56661638,-11.36711675,-23.16249438,-40.51032881,-12.15874381,23.98327613,-64.84372406,-9.777357704,-80.27559063,23.00809779,16.12264178,-100.0842747,-8.972960401,-42.19675162,-7.783126293,-22.76267133,-5.384785427
2,11,68.19010239,95.0936931,-7.928540179,57.45697232,145.9655012,15.16532633,82.51347625,131.9067895,-8.176755621,22.29450418,141.4821543,25.74711459,87.65478634,31.42349453,-59.5119073,41.45719955,100.678907,4.275797998,70.59212656,11.72273101,-54.34400533,16.14097978,94.94297399,10.66419624
2,11,68.20443806,95.09513753,-7.953754063,57.77521334,145.8826665,15.2166961,106.9518816,44.99859266,-61.23218827,87.67243566,31.41333152,-59.55438968,15.60648793,95.21095563,10.21770676,22.59411416,141.4193508,25.85683638,42.3223059,100.5003832,4.653717428,82.51788904,131.9239952,-8.198390522
2,11,59.09733768,145.4769592,15.16613804,68.24690179,95.07174359,-8.3195182,82.69117581,131.8763172,-8.780146694,40.37896082,101.0785054,3.425944485,22.81930601,141.5745141,25.29125752,106.8216647,44.75501987,-61.51709857,71.01057265,11.36572429,-54.22225423,15.6784144,95.21651319,9.970883986
2,11,58.97814871,145.5068369,15.09167027,82.87177027,131.8266743,-8.762099541,68.71397543,94.92828922,-8.133829171,106.7499526,44.80190661,-61.57358428,40.27029527,101.0977676,3.323540361,14.65061998,95.42686055,9.568561701,71.20492328,11.32372086,-54.11779437,87.72481787,31.11614807,-59.65520656
2,11,58.94950981,145.4637393,15.33326456,106.904974,44.87406019,-61.42577804,68.47379442,95.02437932,-8.034432034,82.57369991,131.9120597,-8.604133723,22.38323385,141.6106681,25.3173599,87.629694,31.25555416,-59.66435567,40.61177109,100.9538692,3.642679751,70.55542833,11.59935871,-54.39137567
2,11,59.01256386,145.4649671,15.34649107,69.05182171,94.86466445,-7.802778853,83.23143495,131.744986,-8.363459501,14.67790166,95.39069588,9.615984625,87.86170611,31.15434388,-59.41647357,23.27272734,141.3437839,25.56137669,71.64263606,11.26715337,-53.88723968,40.33746611,100.9918589,3.397108019
2,11,59.82058019,145.2476649,15.7287433,41.2762167,100.8348654,3.952294199,72.68362265,11.00083659,-53.44872737,15.62631114,95.23350162,10.0820338,83.98525604,131.5462694,-7.93648196,24.05901078,141.1898088,25.93989713,69.95908754,94.67144768,-7.215134785,88.06873033,31.10564027,-59.29151363
2,11,59.11080509,145.5823027,15.15127648,83.29915453,131.8627113,-8.487021519,40.96852293,100.9686085,3.743932272,70.54240516,94.62003352,-7.167294688,23.96202444,141.2614743,25.67524024,72.9495281,11.07127214,-53.39875529,15.66509521,95.2637765,10.07329391,109.4572204,44.2045906,-60.35767018
2,1,89.60654335,32.05192231,-75.04289186,63.95075695,8.507464486,-66.58829984,105.520172,51.80140628,-81.31120769,17.16354944,98.80174798,15.13473004,44.46081421,101.4755301,2.767198156,60.72880039,135.2244475,-53.2828934,67.45524984,96.19885621,-18.45770533,-19.881778,94.2666631,8.588606516
2,1,106.1941184,51.58184085,-80.79628109,89.6317082,31.92686002,-75.08403914,64.4641058,8.270599181,-66.16861751,44.72626332,101.3463257,2.900584575,17.43035018,98.70097721,15.25233407,67.29663123,96.16600965,-18.74693554,60.70210671,134.88319,-53.56479392,-19.61673539,94.09853251,8.711721599
2,1,105.908686,51.61479933,-81.1797179,89.29977966,31.99021838,-75.41141406,64.5476132,8.199090827,-66.09872796,34.24810597,147.580226,-35.86644871,67.47804931,96.08759718,-18.73850217,45.0255227,101.2584814,3.053213967,17.25380467,98.81863312,14.98207657,-19.47296802,94.09787474,8.708373555
2,1,105.2836725,51.81309911,-81.79412452,34.04631042,147.6544097,-36.16990475,66.86700729,96.33955565,-19.29609338,65.20053236,7.924194991,-65.50193531,16.3663702,99.21624764,14.12799655,90.66126436,31.79324706,-74.30764976,45.67963389,101.0882603,3.665926433,60.96621243,134.9972437,-53.71007012
2,1,44.57577348,101.5647461,2.988343695,105.6682157,51.88470548,-81.21319044,90.06710968,32.1486426,-74.83561333,16.78200233,99.1403658,14.95948523,65.30989084,8.141238279,-65.54989369,34.3073702,148.3778504,-35.39438018,2.085083237,146.1410958,-26.123033,-19.63006253,93.98518551,8.803544609
2,1,105.6738428,51.85335064,-81.23553892,90.0657317,32.12660188,-74.83559728,44.49118588,101.6361238,2.836472813,65.32346356,8.086649894,-65.47875507,16.85090188,99.15235915,14.97838928,34.31235772,148.3841376,-35.37873052,62.34592876,140.1089196,-51.06570714,66.97267935,96.0847541,-18.77926572
2,11,80.99012251,132.4740083,-8.366858309,57.71726701,145.8629612,15.51289843,-35.07574701,122.0201726,14.66890518,88.04739641,31.74932824,-59.30011844,20.40449204,142.1437118,25.31554449,110.9569755,43.93598581,-59.13883187,69.18067899,95.15203382,-6.667208052,72.40766334,11.55882856,-53.63528429
2,11,59.66071487,144.941772,18.07793274,83.84521248,131.5696824,-5.920486813,86.06433589,32.4745755,-59.43796233,15.14085858,95.48824081,11.4135316,-34.51194853,122.5297276,15.4063867,19.10221998,142.4565414,25.87881225,39.76546492,101.2149662,4.878425225,109.9976354,44.38421106,-58.64989075
2,11,83.97417734,131.5594374,-5.916948094,59.76394575,144.957531,18.06715657,-35.05950766,122.7003997,15.17200043,85.67206117,32.56901879,-59.58690867,15.23383713,95.48100023,11.373999,39.84623847,101.2223158,4.912256286,19.19481304,142.4675911,25.79610622,109.9250955,44.4514237,-58.72057142
2,11,83.80815243,131.6287723,-5.774109486,59.58460562,144.9861825,18.18761876,85.55225246,32.71223316,-59.58032734,-34.59201984,122.5473119,15.35996595,15.06689384,95.5182987,11.43118365,39.68120135,101.2714468,4.990163251,19.01410002,142.4815484,25.91170869,110.0595938,44.48933407,-58.55233418
2,11,67.53505564,95.74175554,-7.391241048,14.9438899,95.53547052,10.90774309,80.93235924,132.6320844,-8.274914766,18.4254144,142.5377768,25.13565785,106.6692991,45.76778731,-60.35907594,69.88515204,12.47091577,-54.50729706,-38.27148095,122.9406415,13.3426313,56.16293835,146.2622923,15.45402329
